X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97 X98 X99 X100 Y
-0.597 -1.093 0.344 -0.203 1.475 -0.685 -0.441 1.565 -0.23 -0.327 0.841 -0.225 -1.779 0.39 1.038 0.647 -0.05 -1.224 -0.773 -2.034 -0.888 -0.263 -1.236 0.656 -0.804 -0.906 -0.221 -0.349 0.905 -1.557 0.889 0.156 0.235 0.146 -1.032 0.25 0.319 1.722 -1.316 1.137 -0.68 0.402 -0.832 0.099 -2.666 1.139 -0.257 0.941 -1.533 1.272 0.329 0.348 1.188 -0.951 -1.728 1.461 -0.805 0.327 -0.893 -1.791 0.669 0.401 -0.065 -0.126 -0.275 1.266 0.66 0.445 1.835 0.323 -0.628 -0.319 -0.492 0.398 -0.516 -0.656 -0.244 0.305 0.924 -1.917 -0.713 1.223 -0.753 1.59 0.83 2.182 -0.364 -1.371 -0.142 0.137 0.481 0.287 2.935 1.078 0.11 0.091 0.665 -0.431 -0.842 -0.236 1
1.061 -0.11 -0.341 -1.337 1.257 -1.231 -0.314 0.917 0.368 -0.789 -0.628 0.13 -1.347 0.717 -0.831 -0.567 -1.214 -1.085 -1.852 -0.825 0.749 -0.258 0.288 -0.576 1.096 0.741 -1.54 0.316 1.936 1.204 -1.806 0.2 1.289 -0.643 -1.11 -0.378 0.247 -1.542 0.308 1.093 -1.339 -0.887 0.538 1.078 -0.343 -0.614 0.033 0.133 -0.22 -0.624 0.579 1.206 -1.342 1.532 0.787 0.793 -0.963 1.331 -0.855 -0.593 0.824 -0.158 -0.382 -0.177 0.075 -0.035 -0.021 -1.105 -0.546 -2.299 -1.265 -0.698 0.454 -0.756 -0.719 -0.24 0.098 -1.826 0.366 0.377 1.222 0.204 0.305 -1.977 -0.283 0.055 -1.283 1.182 1.702 -1.005 0.149 1.028 -1.735 0.626 -0.081 1.025 -0.925 2.032 -0.143 0.319 -1
-1.189 -0.999 -0.923 1.39 0.821 -0.934 0.243 0.867 -0.193 -0.886 0.498 0.851 -0.226 -1.031 -0.591 -2.0 0.604 0.452 1.106 0.12 1.057 -1.245 0.864 0.794 0.313 0.075 1.004 -0.424 -2.248 -1.145 1.854 -0.028 -1.721 -1.124 -0.655 0.709 -0.15 1.157 -1.143 1.756 -0.844 0.353 2.97 0.068 -0.734 0.709 1.022 -0.273 -0.78 0.315 0.886 -1.138 1.153 -0.66 -1.388 0.583 -0.135 -0.087 -1.023 -1.044 1.195 1.676 -1.243 0.273 0.782 0.037 -1.333 0.015 -1.093 0.729 -1.294 0.789 0.395 -0.096 -1.095 -0.942 1.818 -1.426 0.458 -1.303 -1.076 -0.96 1.532 2.015 0.049 -0.082 -0.661 1.076 1.678 0.24 -0.055 -1.897 0.708 0.07 -0.065 -0.625 -1.077 1.665 0.52 0.0070 1
2.466 1.096 0.372 0.495 0.166 0.167 2.421 1.559 0.021 -0.473 1.482 0.847 -0.565 -0.145 -0.664 1.852 0.573 0.672 2.13 1.873 1.199 -0.377 0.73 -0.479 0.0080 -1.161 -0.068 0.566 -0.451 1.606 0.473 -0.528 -0.996 -2.194 0.577 -0.906 -0.693 2.185 -0.794 -0.0040 0.357 0.941 0.677 -1.293 0.937 0.648 0.019 -0.133 1.657 0.457 -0.191 2.677 -0.969 0.626 0.173 0.101 -0.987 1.34 0.722 -2.285 -0.221 -0.898 -0.89 -0.605 -1.653 0.919 -0.262 -0.571 -1.552 -0.55 -0.991 0.663 -0.932 0.175 0.832 0.044 1.286 0.188 -1.275 0.181 -0.108 -1.614 0.735 1.244 -1.22 -0.503 -1.169 0.412 0.455 -0.619 1.029 0.537 1.154 -1.861 0.041 -0.236 -2.606 -3.097 0.099 0.868 -1
0.081 -0.171 0.102 1.147 0.722 -1.531 -0.486 -0.54 0.027 0.595 1.495 0.872 0.743 0.12 -0.191 1.303 -0.083 -1.424 -2.201 -1.353 -0.483 1.637 1.685 0.308 1.21 0.121 -0.959 -1.619 -0.265 0.44 0.088 -1.353 -1.036 0.128 -0.056 -0.374 0.592 0.824 -0.096 0.926 -1.455 1.043 -0.243 0.63 -1.088 1.805 0.606 0.733 1.143 0.116 -0.729 -1.466 -1.382 -0.471 1.569 1.019 1.221 0.175 -0.377 0.157 0.041 -0.355 -1.73 -1.28 -0.102 -0.339 0.213 0.383 0.859 -0.613 -0.805 0.29 -1.484 -0.975 1.225 -1.23 -0.378 0.024 0.248 0.78 -0.06 0.013 1.183 0.071 0.137 0.175 0.057 1.533 -1.034 -0.53 -0.227 -0.908 0.572 -0.705 -1.218 1.868 0.442 0.3 0.015 1.939 -1
0.75 0.712 -0.538 0.0030 1.655 -0.645 0.556 0.21 -0.117 -1.173 1.772 1.3 -1.585 0.611 -0.852 -0.119 -0.243 -0.851 -0.048 -0.117 1.991 0.482 0.15 0.745 0.058 -0.245 -1.507 -0.029 -1.183 1.08 -0.024 -0.801 0.95 1.079 -0.587 -0.792 1.243 -0.376 0.054 0.569 -0.655 -1.157 0.064 -0.619 0.588 0.589 -0.709 -1.006 0.709 1.017 1.116 0.091 0.081 0.624 1.612 -0.84 0.442 -0.412 0.071 0.252 1.179 0.205 0.79 -0.273 0.286 0.145 0.222 -0.99 -0.97 1.152 -0.578 -0.792 -1.173 1.683 -1.966 -0.451 0.708 -1.292 2.493 0.643 0.051 0.029 -0.415 -0.048 1.993 -1.807 -0.728 0.678 -0.534 1.416 1.81 2.14 0.111 0.699 0.483 0.22 -1.254 -0.587 0.55 -0.652 1
0.471 0.903 -0.909 -0.528 -1.044 0.864 -1.328 -1.308 -0.563 -0.549 -1.129 0.727 0.608 0.041 0.272 0.853 -0.869 -2.04 0.513 0.436 1.217 0.105 -0.782 -1.205 -0.352 -0.124 -0.642 -0.963 -0.402 0.691 -0.752 -0.395 1.781 0.434 0.336 -1.416 -0.258 -2.265 -0.237 1.362 0.195 1.002 -0.853 1.354 0.357 0.045 0.847 -1.793 1.8 -0.018 0.7 0.982 0.974 -0.588 0.136 0.942 1.111 0.623 0.677 0.028 2.048 -0.822 -1.21 1.549 0.623 -0.733 -0.266 -1.273 -0.993 0.614 -0.268 0.109 0.051 -2.134 1.161 0.967 2.545 -2.082 -3.459 0.847 -0.08 -0.425 -0.456 -0.571 -0.368 -0.525 -0.021 0.511 -0.733 -0.372 0.156 -3.607 1.872 -1.151 0.325 -0.38 1.325 -0.789 0.235 0.975 -1
-0.08 -0.195 0.13 -0.852 0.925 -0.284 -2.467 -0.12 0.993 1.049 0.593 -1.771 1.088 1.198 0.356 0.082 0.545 -0.0070 1.354 -2.468 -1.299 -1.813 0.624 1.379 -1.313 1.528 -0.615 0.912 0.083 0.037 -0.512 0.16 0.292 1.189 0.229 0.522 2.037 -0.649 -0.495 -1.123 -0.991 0.805 -1.27 -0.464 -2.95 -1.057 0.377 -0.191 0.013 0.372 -1.358 0.359 -0.583 0.0010 -0.796 -0.455 -0.718 0.693 1.207 -0.059 -1.898 -2.929 1.563 -2.065 -0.226 0.137 -1.687 0.573 -1.457 -0.378 0.58 1.25 0.855 0.83 -0.082 1.879 -0.953 -0.35 -0.132 -0.25 0.35 0.907 -1.213 -0.78 -1.846 -1.819 0.658 -1.254 0.757 -0.19 1.704 0.0 0.247 0.048 0.269 -1.063 -1.468 2.264 -0.493 -1.071 1
-0.913 -0.404 -0.07 -1.052 0.408 0.754 -0.59 1.061 -0.762 -0.053 1.136 -0.86 0.145 0.355 0.027 -0.044 -0.014 1.925 0.213 0.873 0.107 1.64 0.758 1.354 -0.631 -1.338 -1.191 -0.35 -0.425 -1.058 -0.192 1.113 -0.362 0.026 -0.222 0.616 -0.638 -0.03 -1.206 -0.615 -0.042 0.722 -1.545 -2.643 -0.604 -0.469 -1.462 -0.293 -0.491 -0.642 1.38 0.123 -1.079 0.634 -0.961 0.952 1.274 1.597 0.385 -0.26 1.01 -0.155 0.464 0.41 -0.296 2.274 -0.242 -1.028 -0.352 -0.176 -0.761 -0.064 -0.424 -0.264 2.624 0.661 -0.956 -2.015 0.709 -0.771 0.747 -0.76 0.949 0.69 -1.552 1.493 0.276 -0.148 -2.653 -0.046 -0.716 0.202 0.485 1.712 1.076 0.617 -0.39 -0.517 0.105 0.013 1
-0.245 0.428 -0.074 -1.13 -0.432 -3.035 -0.859 -2.139 -1.943 -0.674 -0.297 0.953 -2.546 2.229 -0.563 0.998 0.294 1.109 -1.811 -0.515 -0.725 0.419 0.562 -0.155 -0.721 -0.242 0.485 0.477 -0.758 0.085 -1.204 -0.625 -0.101 0.317 -0.67 1.044 0.845 -0.05 -0.326 1.324 -0.684 1.107 0.576 1.48 1.096 -0.822 -0.338 0.806 -1.058 0.32 0.056 -0.829 0.174 0.253 -0.619 -0.991 -1.483 -0.857 0.562 -1.078 -2.616 -1.444 0.352 -1.122 -0.239 0.754 0.444 1.119 0.236 -1.894 -1.081 -0.254 0.694 -0.784 -0.934 1.15 -0.68 0.658 -0.895 0.844 2.013 -0.332 2.021 -0.806 -0.946 -0.318 0.353 -0.098 0.041 1.186 -0.138 -1.56 1.189 0.559 -0.408 -0.776 -0.057 0.283 0.516 -0.339 -1
-0.984 0.672 0.551 -0.826 -0.971 -0.761 -0.469 -1.532 -0.592 1.014 0.051 0.7 -0.536 0.599 -0.478 1.019 -0.175 -2.088 0.543 -0.311 0.058 2.026 -1.732 -0.357 0.869 -1.045 0.026 -1.935 -0.332 0.187 0.333 0.136 0.141 0.758 -1.626 -1.102 0.881 0.318 -0.519 -0.886 1.647 0.194 0.437 0.287 1.517 -0.652 -0.666 0.806 -0.024 -0.048 -0.128 -0.017 -0.01 1.822 -0.552 -0.764 2.409 -0.622 0.963 -1.847 -0.435 -1.889 0.744 -0.0090 -0.578 0.76 -1.222 0.191 -0.633 -0.454 -0.2 -1.901 -1.813 0.34 -1.405 -0.842 0.683 -1.224 -1.874 1.124 -1.242 1.553 -0.394 -1.63 0.617 0.017 0.086 -0.862 1.608 -1.191 -1.097 0.461 1.397 -2.095 -1.1 -0.064 0.899 0.588 0.292 0.987 -1
1.445 -1.028 -1.347 1.433 -1.572 1.024 -0.612 -1.234 -0.944 -1.548 1.661 -0.399 -0.284 0.512 -0.847 0.53 0.578 0.314 -2.13 -1.515 0.725 1.237 -0.752 0.751 -1.537 -1.094 -1.499 0.082 -0.594 -0.848 -0.177 -0.545 0.773 0.204 -0.152 0.654 -0.619 -0.684 1.303 0.247 0.805 -0.577 -1.461 2.473 -0.612 0.451 -0.487 -0.543 0.318 0.244 0.453 0.156 -2.789 -1.241 0.336 1.486 -1.818 -1.384 2.109 -0.15 -1.067 0.444 0.292 -1.652 -1.224 0.063 -0.567 -0.261 -0.0030 -0.115 -0.082 -0.693 1.92 -0.227 -1.308 0.177 -0.058 -1.578 -2.733 -0.808 -0.163 -0.102 -0.376 1.518 -0.933 -0.261 -0.245 -1.582 0.091 0.181 -1.236 0.52 -1.063 0.998 1.23 0.912 0.0080 -1.57 0.222 -1.226 1
-1.039 -0.307 0.282 -1.215 -0.024 1.377 -1.156 -0.375 -0.681 0.427 -0.319 -1.095 0.196 -1.863 0.374 -1.08 -0.305 1.234 0.628 1.17 1.604 -0.036 1.437 1.41 0.219 -0.91 -0.898 -1.06 0.591 -1.244 1.056 0.121 0.689 -0.81 1.533 0.225 -0.887 0.633 -0.124 -1.202 -0.778 -1.669 0.376 -0.178 -0.954 -0.965 -0.299 0.565 0.703 -0.461 -0.563 -0.617 -0.613 -0.128 2.748 -0.177 -0.357 0.39 -0.523 -0.918 -2.046 -1.875 0.017 2.632 -2.099 -0.364 1.335 -1.418 -0.093 -2.016 1.004 -0.837 -0.488 1.044 -0.692 0.197 -0.93 -1.831 0.589 -0.86 0.2 0.37 -1.019 0.395 -0.669 0.122 0.608 1.153 -0.794 0.66 -0.741 -0.369 -0.791 0.992 1.62 0.773 0.632 -2.117 -1.769 3.179 1
-1.668 0.15 1.363 0.18 1.551 -0.99 -0.342 -0.144 0.635 0.663 1.447 -0.63 0.376 -1.396 0.15 -1.603 0.968 -1.009 -0.771 -0.366 0.502 0.67 0.092 -1.229 1.773 0.907 0.429 0.865 0.441 -0.145 0.381 -0.052 2.312 0.061 1.592 0.362 0.842 0.614 0.45 0.418 0.9 -0.223 -0.304 0.469 0.128 0.083 -1.052 0.356 1.785 1.101 0.889 0.336 0.439 -0.683 0.701 -1.551 0.605 0.834 -1.123 0.329 0.068 -0.832 -0.292 -0.029 -1.189 0.219 0.245 0.22 1.079 2.297 0.036 1.097 -0.486 0.918 0.229 0.184 -0.197 -0.639 0.594 -0.069 -0.554 -0.4 0.44 0.501 2.188 0.229 -0.75 -0.482 0.642 0.577 -0.098 0.171 -0.653 0.186 0.888 0.05 0.761 0.37 0.117 0.766 1
-0.487 0.173 0.284 0.354 -0.315 0.443 -0.621 -0.27 -0.148 -1.264 -1.126 -0.828 0.78 0.483 -0.632 -0.424 -1.373 0.281 -1.472 -0.692 0.291 0.666 -1.222 1.603 0.658 1.36 -0.237 0.324 0.338 2.516 -0.251 0.857 0.753 0.587 0.935 1.501 -0.427 0.373 -2.211 -1.012 1.571 -3.151 0.883 2.179 -0.378 -0.524 0.11 0.0090 1.065 -0.337 -1.521 -1.279 1.353 1.184 2.11 -1.36 -0.704 -0.924 1.035 -0.527 -0.274 0.572 -0.972 1.425 1.378 -0.844 1.336 0.741 0.84 0.014 -1.938 1.087 -0.515 1.241 -1.339 0.429 0.456 -0.179 0.802 -0.326 0.732 -1.129 1.182 0.383 -1.728 1.411 1.394 0.521 -0.086 -0.746 -0.61 0.339 1.428 0.769 1.893 -0.871 -1.021 1.225 1.693 1.111 1
1.058 -0.362 0.713 -0.04 0.684 0.392 -1.849 -0.94 -1.095 0.207 -0.324 0.417 -0.0060 -2.267 -0.525 -0.688 0.397 0.247 -0.028 0.819 0.791 0.391 0.137 -0.598 -1.351 1.201 -0.24 2.624 -0.708 0.189 2.128 0.21 -0.535 0.1 -0.145 1.124 -0.25 -0.588 0.524 0.321 -1.005 -0.073 -0.669 0.672 0.42 0.226 1.951 0.837 0.673 0.497 -0.316 0.234 1.157 -0.527 0.595 1.058 0.788 0.362 0.868 -2.319 0.424 0.403 0.703 2.108 -0.42 0.866 0.152 0.962 0.102 -0.177 1.807 -1.32 -0.501 -1.295 -0.197 -0.713 0.844 -1.077 0.0050 -0.467 0.056 -0.1 2.294 -0.737 -0.379 0.0090 -0.19 -1.091 -1.833 -0.49 0.451 -0.281 1.324 -0.464 0.048 -1.424 0.938 -0.627 0.806 0.888 1
-0.847 0.01 -1.146 -1.726 1.671 0.217 -0.61 0.243 -0.117 0.297 0.508 1.449 2.117 -0.041 -0.011 1.619 -2.674 -1.234 -0.668 0.909 -0.621 0.296 0.205 0.935 -1.547 -0.49 -0.013 -0.8 -0.478 -0.129 -0.484 -1.006 0.137 0.446 -0.315 -1.027 -0.848 -0.957 -0.356 -0.901 0.772 -0.45 1.034 1.66 0.207 0.016 0.337 0.739 1.53 1.005 0.134 -0.751 0.264 -1.459 -0.797 -1.271 -0.431 -0.234 1.386 1.463 0.028 -0.417 1.979 1.447 -1.568 -0.714 1.789 1.399 0.462 -0.219 -0.95 -0.972 0.245 -0.796 2.073 -0.647 -0.255 0.071 0.436 0.738 -0.742 -0.521 -0.896 -0.451 -0.01 -0.523 -0.745 0.153 1.279 0.037 0.889 0.243 -1.401 -1.142 0.955 0.476 -1.312 -0.769 -0.802 0.43 -1
-0.768 -1.206 -2.553 1.136 0.895 0.414 -0.02 -0.921 0.974 -0.959 0.343 -0.108 0.304 -0.159 0.756 0.236 -0.629 -0.599 -0.393 0.549 1.903 0.191 0.105 1.051 1.275 -0.172 1.149 -0.693 0.799 0.396 -2.928 -0.699 -0.112 0.865 -1.857 -0.407 -0.279 0.297 0.221 -1.679 -0.142 -0.72 0.309 0.174 -0.161 -1.218 0.82 0.598 -1.083 -0.845 -0.531 0.716 -0.487 0.474 -0.355 -0.874 -1.109 1.281 0.25 -0.248 0.473 1.214 0.194 -0.201 2.577 -1.352 -3.562 0.634 1.494 -0.558 2.088 -1.601 2.458 -0.852 -1.349 -0.256 -0.996 -3.03 0.023 0.13 -0.233 -0.036 0.048 0.229 2.091 -0.199 0.171 0.392 0.185 0.626 1.674 -2.233 -0.172 0.655 -0.086 -0.482 0.721 2.099 1.147 -3.054 1
0.416 -0.838 0.865 0.703 1.438 0.82 0.863 0.24 0.544 -0.743 -1.469 -0.526 -2.466 0.561 0.598 -1.262 1.238 -0.448 -0.424 -1.739 -1.556 1.173 -0.918 -1.068 0.148 -0.203 0.664 1.195 1.247 -0.427 0.417 1.245 -0.12 1.616 0.268 0.644 1.669 -0.26 -1.198 -1.004 -0.447 0.527 -0.493 -0.998 1.605 -0.433 -0.264 -0.109 -0.256 1.218 1.112 -0.103 -1.554 -0.086 -0.95 0.87 -0.026 -0.067 -0.358 -1.153 -0.161 -0.022 -1.378 0.036 -0.276 0.474 -0.019 1.147 -0.792 -0.95 0.431 0.875 0.945 1.849 -0.848 0.129 -2.513 -0.661 -0.323 -1.547 -0.066 -0.153 0.958 0.811 -0.787 0.334 0.244 0.451 -1.004 -0.448 0.266 -0.785 1.713 -2.145 0.293 0.111 -0.136 -1.402 -1.173 1.381 1
-0.324 0.319 0.071 0.479 -0.771 -1.546 1.035 0.144 -0.612 0.626 -0.621 -1.992 0.399 0.527 -0.167 0.472 -0.406 0.96 -2.161 -1.004 0.019 -0.225 0.759 -0.587 0.467 2.238 0.065 0.03 0.553 -1.672 -0.284 -1.388 -1.928 0.783 1.397 -0.849 -0.443 0.276 0.472 -0.512 0.908 1.853 0.273 0.278 0.441 0.925 1.462 -0.196 -1.388 -0.101 1.356 -0.265 -0.183 -0.389 -2.05 0.597 -0.136 -0.382 0.023 -0.559 0.799 2.257 0.305 -0.46 0.075 1.504 -0.217 0.952 1.257 -1.008 -0.36 -0.55 -0.041 -1.008 0.23 1.962 0.294 0.245 -0.015 -0.834 0.942 -0.694 -0.436 2.306 0.847 -1.73 0.07 -1.049 -0.0010 2.003 -1.354 1.321 0.786 -0.599 0.901 -0.891 -1.58 0.676 0.279 0.102 -1
-0.745 -0.339 -0.756 -0.572 0.063 2.017 -0.68 -1.529 1.379 -0.265 2.393 0.05 1.181 -0.704 1.065 -0.312 -0.023 1.445 -0.085 -1.227 0.27 -0.358 -0.349 0.177 0.579 0.77 0.239 -1.218 0.706 -1.388 -0.364 0.472 0.656 -0.222 0.197 1.02 -1.041 2.108 -1.162 -0.712 -0.476 0.865 1.273 -0.443 0.777 -1.948 -0.861 0.576 -0.0090 0.802 -1.216 0.806 -0.259 -1.476 -1.534 0.73 0.192 0.806 -0.944 -0.693 -1.125 -0.799 -1.137 -0.787 0.123 -0.191 -0.015 -0.108 -0.132 0.619 1.282 1.127 0.263 -0.801 0.253 -0.098 0.956 -0.33 -0.611 -0.874 0.091 -1.353 0.365 -0.323 1.643 -0.301 -0.45 0.465 -1.746 -0.389 -0.6 0.285 -0.22 -0.936 -0.338 -0.448 -1.415 0.787 0.71 -0.727 -1
0.391 0.476 -1.478 0.286 2.183 -0.619 -0.29 0.827 -1.319 -1.399 1.232 -0.773 -0.618 -0.033 -1.639 -0.794 -0.706 0.358 0.84 -0.559 -2.235 -0.352 0.778 -1.09 1.069 -0.588 0.762 1.822 -0.212 1.355 2.287 0.91 0.294 -0.088 0.359 0.261 0.078 -0.359 0.573 -0.775 -1.953 0.982 1.265 0.277 2.078 -0.125 -1.075 -0.161 -0.333 1.323 -0.137 -0.699 1.072 -0.493 -0.407 -1.09 0.0080 -1.387 -0.966 1.382 0.04 0.825 -0.05 0.396 0.074 -0.895 -0.532 1.915 0.424 -0.211 -0.452 0.729 -0.668 3.276 -0.428 -0.667 -0.184 -0.798 -0.0090 1.949 -1.225 -1.029 -1.091 -0.585 1.073 1.162 -0.324 -0.389 -1.071 -0.454 1.326 0.274 0.034 1.152 0.533 -0.727 -0.441 1.903 -0.85 -0.969 1
-1.007 0.77 0.709 0.321 -1.295 -0.753 -1.265 0.167 0.363 -1.718 0.837 1.242 1.035 0.344 0.975 -0.267 -1.362 1.203 0.721 -0.573 -0.182 0.862 0.349 -1.412 0.102 -0.713 -0.561 -0.039 -0.056 -0.035 -0.702 -0.671 -0.057 0.558 1.838 -0.441 0.291 -0.103 0.141 0.529 -1.538 -1.393 -1.621 -1.788 -2.202 0.194 0.118 0.589 -0.403 0.072 -0.047 -0.019 -0.194 -1.336 -0.374 -1.297 0.481 0.974 -1.004 -0.327 0.622 -1.291 0.818 0.071 0.871 0.401 1.714 -0.571 1.92 -0.394 1.233 0.321 0.308 1.057 -0.475 -0.359 -0.693 -1.094 -1.83 -0.959 1.031 -0.671 -2.048 0.542 0.239 -1.277 -2.249 -1.012 -1.028 1.377 -1.571 0.544 -0.03 1.445 -1.141 1.639 -0.749 0.212 0.432 -2.271 -1
-1.049 -1.811 0.878 -0.412 0.208 -0.633 0.697 -1.814 -0.78 0.661 1.1 -2.095 -0.633 -4.597 -0.661 0.715 0.04 0.765 -0.306 1.525 0.063 0.015 0.469 -1.218 1.251 -0.174 1.069 0.305 0.472 0.335 0.361 1.418 0.399 -1.924 -1.235 0.085 -0.674 -1.828 -1.186 -0.581 0.607 -0.528 1.129 -1.288 1.144 -0.9 0.21 1.194 0.604 -0.881 -2.158 -0.737 -0.772 -0.636 0.777 0.293 -0.341 0.429 -0.162 -2.399 -0.375 -1.525 -0.555 0.564 -0.376 -0.224 -0.099 1.083 0.663 -0.982 -0.703 0.965 -0.972 -0.631 -0.424 -0.948 1.548 -1.04 0.467 -0.266 -0.0030 1.125 1.189 0.48 -0.875 -0.532 0.652 1.016 0.408 -1.259 -1.163 -1.325 -1.051 -1.763 -0.52 0.709 -0.618 0.387 0.024 -0.734 -1
-1.908 -1.101 0.702 -1.993 -0.252 0.153 0.501 0.693 -0.273 -1.263 -0.912 -1.804 1.148 0.376 -0.662 1.644 -0.425 0.0090 0.676 0.192 0.722 0.905 -0.329 0.565 1.069 -1.112 -0.616 1.254 0.718 -0.443 -0.166 1.143 -1.158 1.797 -1.23 0.062 0.149 -1.243 0.112 0.047 -0.339 -0.492 0.331 0.783 0.552 0.159 -0.769 -0.195 0.773 1.035 -0.128 0.077 -0.104 -0.062 0.507 0.285 -0.09 -0.271 0.026 -0.142 0.94 0.399 0.417 -0.466 -1.786 0.798 0.048 0.905 0.865 0.55 1.483 0.917 0.424 1.42 -0.153 -0.255 -1.657 1.956 -0.418 -1.235 0.758 -1.677 0.13 0.599 0.591 -0.208 -1.198 1.375 -0.829 -1.318 0.283 0.104 -1.312 -1.799 0.068 -1.08 -0.699 -0.844 -0.573 0.046 -1
1.388 -0.251 -0.928 0.72 -1.756 -0.865 0.0060 -0.689 1.143 -0.114 0.99 0.974 1.739 0.65 0.386 -0.319 0.059 -1.094 -0.275 -1.735 0.701 0.417 -0.51 -0.211 -0.641 -0.057 0.53 1.035 -0.217 0.626 -0.678 -0.619 0.182 -0.078 -0.139 -0.457 0.53 1.14 -0.033 -1.303 -0.079 0.0050 0.433 0.751 1.866 1.165 -0.457 1.122 -1.17 -2.14 -0.817 0.354 0.382 1.724 -0.657 -0.461 0.765 0.584 0.654 -1.761 0.305 1.853 2.064 -0.061 0.873 -0.503 0.904 -0.912 0.422 -0.815 1.163 1.591 -0.088 -0.676 -0.536 0.472 0.827 0.705 -0.394 0.871 0.765 -0.567 0.575 0.329 0.587 -0.165 -1.386 -0.285 -0.827 -0.487 -0.117 0.091 1.432 0.525 -1.388 0.332 0.07 -0.759 -0.07 -0.857 1
-0.826 -0.439 -0.0080 -0.465 -0.876 -0.921 -0.067 -0.739 -0.536 -0.108 -0.449 0.959 -1.052 -1.162 0.092 -0.095 -0.85 -2.436 -2.112 0.857 -0.407 -0.1 -0.159 1.121 -0.72 0.857 0.098 -0.996 -0.471 1.647 1.899 -0.734 -0.776 -0.019 0.044 0.358 0.772 0.454 -1.832 2.459 -0.275 -1.137 -0.662 0.707 1.035 -1.209 -0.153 -0.609 0.011 0.35 0.497 -0.429 -0.735 -0.702 -2.039 1.229 0.636 0.308 1.009 -0.083 -0.766 -1.704 0.592 -0.0040 0.727 -0.37 -1.596 -0.791 0.528 -2.949 -2.193 0.966 0.067 1.636 0.045 0.612 1.131 1.635 1.223 0.026 -0.06 -0.154 -0.18 1.635 -0.921 1.173 3.279 0.44 2.773 0.722 -0.858 0.407 0.077 1.386 -0.96 -0.897 -0.25 -2.042 -0.034 -1.255 -1
0.813 0.241 -1.283 1.433 -0.167 0.02 -0.351 2.168 0.777 -0.037 -1.023 -0.603 -0.625 2.101 -0.44 -0.488 0.434 1.018 -1.802 1.338 0.992 -0.11 -0.185 0.532 -0.749 -0.033 0.186 -0.492 2.078 -0.854 1.615 -0.572 -0.667 0.94 -0.105 -1.032 -0.945 -1.398 -0.055 -2.695 0.288 -1.352 -0.207 0.095 0.95 0.365 -0.219 0.309 -1.099 -1.003 0.298 -1.284 -1.204 0.096 0.666 -0.855 1.173 0.858 1.274 -0.457 1.204 -0.815 0.751 -0.875 0.333 -1.55 -0.71 0.348 -1.501 1.52 1.361 1.133 -0.562 -0.954 -1.044 -0.599 0.104 0.234 0.567 -0.669 0.157 -0.458 -0.609 -0.096 -0.044 -0.947 1.063 -0.61 -0.363 -1.782 -1.722 -1.25 1.956 1.316 0.286 -0.258 0.977 0.85 -1.066 -0.482 1
-3.322 -0.376 -0.15 -1.925 -0.843 0.304 0.408 -1.314 2.057 0.663 -0.756 -1.23 -0.091 -1.734 -0.624 1.146 -1.001 0.532 0.527 -0.769 -0.99 0.563 1.742 -0.386 0.427 -0.37 1.82 -2.151 -1.414 -1.2 0.644 -0.138 0.733 1.164 0.532 -0.459 0.109 -0.843 -0.807 0.2 -1.755 -0.534 1.38 0.265 0.803 0.737 0.271 0.83 -0.388 -0.41 0.094 0.644 0.807 -0.117 -0.382 0.14 -0.685 0.818 0.32 1.485 0.197 -0.828 1.034 -0.282 -0.312 -1.035 -0.309 -0.909 -0.955 2.182 0.82 1.292 -2.104 1.343 -2.024 -0.026 -0.655 1.519 -0.75 0.454 0.369 -0.944 0.979 -0.135 1.512 -3.172 -0.0010 1.525 -0.721 0.654 0.312 1.894 1.083 1.57 -0.579 -1.484 1.805 -1.718 -0.594 0.466 1
-0.896 0.735 0.252 -0.18 1.0 -0.286 -0.227 0.492 0.655 -2.082 -0.153 -0.834 0.199 1.429 -0.142 -0.533 0.222 0.723 -0.326 -0.577 -1.455 -0.168 0.606 -1.083 -2.609 1.085 -0.418 0.969 -0.993 1.597 0.353 1.844 0.897 -1.214 1.27 -0.783 0.968 0.393 0.898 1.139 -1.065 -0.442 1.006 1.614 -1.397 -1.04 -1.029 1.219 0.482 1.511 -1.058 0.428 0.137 -0.312 -0.71 0.719 0.077 -0.287 0.979 1.256 -0.049 0.672 -0.523 1.623 0.738 1.863 -0.253 0.464 0.446 -0.945 -0.425 -0.478 0.496 -0.255 1.393 -0.55 -0.659 -0.259 -0.319 -1.166 0.311 0.0 -0.133 0.635 1.366 1.085 1.389 -0.97 -0.039 -0.753 -0.259 -0.884 -0.555 0.693 -0.274 0.014 0.267 0.04 0.734 -0.716 1
